cluster_rank,cluster_size,topic_id,frequency,cluster_member_ids
1,267,165,39,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,1040,39,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,324,38,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,1770,38,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,37,38,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,100,38,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,41,37,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,1036,36,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,76,36,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,57,34,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,681,33,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,1174,33,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,1266,33,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,265,33,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,154,33,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,9,32,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,408,32,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
1,267,122,32,46 2 166 3 164 1658 98 363 1260 905 43 206 20 153 152 364 54 340 569 1552 165 1040 324 1770 37 100 41 1036 76 57 681 1174 1266 265 154 9 408 122 125 786 1270 1286 547 127 66 721 29 618 4 771 25 1506 403 1524 719 1452 1777 1650 1509 104 727 155 1268 811 315 1704 68 11413 227 257 654 157 933 1578 131 334 1604 147 30 1634 736 170 3651 573 1248 346 2760 351 3934 174 276 6204 89 1309 138 914 1748 1721 982 619 2811 113 1288 44 1654 602 18 5416 1369 636 1858 1289 84 5438 1902 5817 275 816 946 790 2098 7705 2050 1946 1334 1700 5814 4479 543 65 2798 1807 1510 1101 1948 254 22 3901 1511 1064 4381 815 5257 1093 2695 4575 1881 248 1264 3851 1736 1621 2889 23 8969 494 2976 358 6008 2622 4379 931 314 15177 2626 385 289 2534 347 1507 610 1069 205 4519 19 3748 1546 278 2914 1701 1090 1582 916 10969 2448 669 216 756 14841 1676 1584 1886 237 2208 626 1557 4531 1110 2071 12 14478 3445 1753 17491 2712 12379 715 2189 2061 87 6315 83 2182 4933 1534 3931 109 734 2117 1660 5608 13688 1982 4537 3773 365 6660 148 15515 2972 1249 226 2785 956 14843 1795 75 8794 4840 1619 1550 8965 718 2990 4259 477 2442 2490 1581 4400 2896 5768 2270 4692 4395 2324 10174 3011 1092 4055 1914 7360 10289 2042 5092 3249 657
